agency_name,post_title,snippet,url,published_date,signal_type
The Collective,"The Collective Talent Agency, New York, NY - Theatrical Index, Broadway, Off Broadway, Touring, Productions","The Collective Talent Agency, - View their professional profile on Theatrical Index, including staff, credits, productions, and representation.",https://theatricalindex.com/company/view/id/3471/The+Collective+Talent+Agency,2026-02-16T19:33:53,new_campaign
The Collective,"Agency Reporter The Leadership Collective 2026 Concludes as an Exclusive CXO Forum on AI, Creativity & Growth","The forum opened with remarks by Rahul Puri, Editor &amp; Founder of Agency Reporter, who articulated the philosophy behind the Collective. He underscored that the power of the room lay in its intentional design – every seat occupied by leaders shaping brands and businesses in real time. The first discussion, “The New Brand Architecture: Redefining Identity in an Algorithmic World,” dived into the tension between rapid AI scaling and the preservation of brand equity.",https://www.agencyreporter.com/the-leadership-collective-2026-story/,2026-03-02T13:40:58,new_campaign
The Collective,"Co-Living Player The Collective Crashes, Brooklyn And Queens Dreams Stall","In New York, the company’s Paper Factory short-stay operation in Long Island City and a cluster of Brooklyn development sites have each taken their own path, with lenders or new owners stepping in on a case-by-case basis. Commercial Observer reported that The Collective sold a Williamsburg development parcel at 555 Broadway in an off-market deal in order to head off a lender foreclosure.",https://hoodline.com/2026/03/co-living-player-the-collective-crashes-brooklyn-and-queens-dreams-stall/,2026-03-14T09:45:14,new_campaign
RPA,The 10 Best Marketing Agencies in the United States - 2026 Reviews,"Elevate your brand with top-tier marketing agencies and consultants across the United States. Our curated selection showcases industry leaders in digital marketing, brand strategy, and creative campaigns. Explore each agency&#x27;s portfolio and client testimonials to find the perfect match for your business needs.",https://www.sortlist.com/s/marketing/united-states-us,2026-03-05T00:00:46,new_campaign
RPA,RPA Consulting Company | Robotic Process Automation Agency,"Unlock efficiency with Ramam Tech&#x27;s RPA Services, liberating your team from repetitive tasks. Embrace a digital workforce for creative and strategic pursuits, revolutionizing your business processes.",https://ramamtech.com/,2026-02-19T05:50:06,new_campaign
RPA,The 10 Best Viral Marketing Agencies in Australia - 2026 Reviews,"The Likes of You is a social media, Influencer, local area, media and digital agency that builds businesses via strategic use of data, promotions, events, PR and audiences. We have managed social media accounts, Influencer marketing campaigns, content shoots and events for some of Australias leading brands. We work in closely with your internal team ensuring announcements, launches and events are covered in real time not just when suits.",https://www.sortlist.com/s/viral-marketing/australia-au,2026-03-04T00:00:46,new_campaign
RPA,The 10 Best Copywriting Agencies in Canada - 2026 Reviews,"Our in-house studio, real-time data approach, and systemized processes let us launch campaigns faster, test smarter, and double down on what drives sales. Every engagement is rooted in strategy, creative built for conversion, and efficient use of the latest tools—Webflow, HighLevel, Shopify, Google Ads, Meta Ads, AI, and more.",https://www.sortlist.com/copywriting/canada-ca,2026-03-09T00:00:46,new_campaign
MOCEAN,mocean Energy Drink Launches Wholesale Distribution Through Faire | Brewbound.com,<strong>The platform launch positions mocean alongside curated wellness brands while maintaining the premium positioning established through the company&#x27;s direct-to-consumer Amazon presence</strong>.,https://www.brewbound.com/pr/2026/02/16/mocean-energy-drink-launches-wholesale-distribution-through-faire,2026-02-16T00:00:00,new_campaign
MOCEAN,mocean Energy Drink Launches Wholesale Distribution Through Faire | BevNET.com,"The Airgoods partnership connects möcean with independent health food stores, wellness boutiques and natural grocery retailers across the United States. The platform specializes in curating better-for-you brands that meet strict ingredient standards, making it an ideal fit for mocean&#x27;s mission to serve health-conscious consumers.",https://www.bevnet.com/pr/2026/02/17/mocean-energy-drink-launches-wholesale-distribution-through-faire,2026-02-16T00:00:00,new_campaign
Jacques,Jacques van Niekerk - Incubeta | LinkedIn,"So excited to launch the first-ever global B2B behavioural science study exploring how cognitive biases influence and impact BETA and Gen X buyers in the purchase journey. Together with Behavioural Scientist and best-selling author of ‘The Choice Factory’, Richard Shotton and research agency, NewtonX, ‘The Yes Advantage’ explores the 9½ behavioural biases that redefine how B2B brands connect and engage with their buyers to supercharge marketing effectiveness’. Download here👉 https://lnkd.in/duYizm2q",https://www.linkedin.com/in/jacquesvniekerk/,2026-02-26T11:24:02,new_campaign
Jacques,Havas - Wikipedia,"Attempting to be perceived by clients and potential clients as &quot;more entrepreneurial and more agile&quot;, Havas adopted a new structure in <strong>late 2012.</strong> The agency network once known as Euro RSCG was rebranded &#x27;Havas Worldwide&#x27;, much like their compatriots ...",https://en.wikipedia.org/wiki/Havas,2026-03-13T21:49:23,new_campaign
Jacques,Loodmy Jacques of The Jacques Real Estate Team Honored With 2026 ThreeBestRated® Award | PRUndergroundPRUnderground,"To maximize exposure, the Jacques Real Estate Team provides what they call “White Glove Service” and a 20-step marketing plan to their clients. This marketing system includes professional staging, drone videography, photography, and digital advertisements across platforms like Facebook and Instagram.",https://www.prunderground.com/loodmy-jacques-of-the-jacques-real-estate-team-honored-with-2026-threebestrated-award/00373959/,2026-03-03T11:34:39,new_campaign
Tombras,Tombras: A-List 2026 - Ad Age,"AI in Recent CampaignsTop 5 Creative CampaignsSuper Bowl 2026 First-time Advertisers · A-List &amp; Creativity Awards · Gift Article · Share · Expand · The Tombras team (Tombras) By · Sabrina Sanchez · March 09, 2026 06:00 AM EDT · Gen Z and Gen Alpha Marketing PlaybookGen Z and Gen Alpha marketing playbook—what marketers need to know now ·",https://adage.com/events-awards/a-list-creativity/aa-tombras-2026/,2026-03-09T10:00:00,new_campaign
Tombras,"Opinionated sacks founder, Mark Fitzloff","At the time of the acquisition, Tombras retained Fitzloff to lead the 40-person agency as founder and executive creative director, while the company operated Opinionated as “Opinionated, a Tombras Company” throughout 2026 before transitioning it to Tombras West in 2027.",https://marketingedge.com.ng/opinionated-sacks-founder-mark-fitzloff/,2026-02-25T10:00:18,new_campaign
Brighton Agency,Brighton Agency | Flickr,What’s New · Camera Finder · Trending · Events · The Commons · Flickr Galleries · Flickr Blog · The Print Shop · Prints &amp; Wall Art · Photo Books · About Jobs Blog Advertise Developers Guidelines Help Privacy Legal Terms Cookies · English · Follow · Give Pro · Brighton Agency ·,https://www.flickr.com/photos/brightonagency/,2026-03-03T14:47:07,new_campaign
Party Land,"In a sea of AI ads, Zevia is betting that real still matters | Campaign US","Zevia’s newest campaign bets that consumers are ready for a break from both artificial intelligence and artificial ingredients. The better-for-you soda brand is launching <strong>Real Soda for Real Humans</strong>, a national campaign developed with independent ...",https://www.campaignlive.com/article/sea-ai-ads-zevia-betting-real-matters/1951462,2026-03-12T14:57:53,new_campaign
Party Land,"Zevia & Party Land launch ""Real Soda for Real Humans"" - a staunchly anti-artificial campaign - Roastbrief US","Zevia “For Real Humans” Live Date: <strong>March 12, 2026</strong> AGENCY: PARTY LAND Founder/Chief Creative Officer: Matt Heath Managing Partner: Andy Silva Head of Strategy: Sean McNamara Creative Director: Mike Behrends Senior Creatives: Eli White and ...",https://roastbrief.us/zevia-party-land-launch-real-soda-for-real-humans-a-staunchly-anti-artificial-campaign/,2026-03-12T18:57:19,new_campaign
Chemistry,Chemistry: A-List 2026 - Ad Age,"Chemistry’s approach to marketing is anything but old school. (Contributed) ... E.J. Schultz ... Honoring the top agencies, companies and executives in the advertising industry. Top 5The top 5 creative campaigns to know about right now",https://adage.com/events-awards/a-list-creativity/aa-chemistry-2026/,2026-03-09T10:00:00,new_campaign
Chemistry,CHEMISTRY EARNS MAJOR INDUSTRY RECOGNITION FROM AD AGE AND CAMPAIGN US,"Agency named to Ad Age&#x27;s A-List; President Taylor Guglielmo Honored as One of Campaign US&#x27; Inspiring Women · ATLANTA and PITTSBURGH, March 12, 2026 /PRNewswire/ -- Chemistry, the independent creative advertising agency built on a foundation of constant experimentation and radical optimism, has earned major recognition across two of the industry&#x27;s leading media platforms.",https://www.prnewswire.com/news-releases/chemistry-earns-major-industry-recognition-from-ad-age-and-campaign-us-302711526.html,2026-03-12T13:15:37,new_campaign
Chemistry,Real Chemistry posts $560M in global revenue in 2025,"Doctor-focused ad-tech firm TI ... provider services with Swoop’s direct-to-consumer audiences. <strong>Real Chemistry will continue to be acquisitive in 2026</strong>, Narayana said, noting that the agency is evaluating half a dozen ...",https://www.mmm-online.com/news/real-chemistry-posts-560m-in-global-revenue-in-2025/,2026-03-02T19:56:00,new_campaign
Chemistry,Campaign Chemistry: 2026 Spark Honorees | Campaign US,"A conversation with Spark honorees: McKinney’s Davonte Anthony, BarkleyOKRP’s Lauren Dismond and Ally Financial’s Amanda Cornell.",https://www.campaignlive.com/article/campaign-chemistry-2026-spark-honorees/1950546,2026-03-04T18:57:55,new_campaign
Crowley Webb,Alex Behrens joins Crowley Webb,"Alex Behrens joins Crowley Webb as a video editor, responsible for editing and animating a variety of visual projects for the agency and its clients. He holds a bachelor of",https://buffalonews.com/news/local/business/article_f4cd86b4-687c-5c0e-8cfe-340b4bbef526.html,2026-03-13T12:00:00,new_campaign
Midnight Oil,New Research Shows Out-of-Home Advertising Is Central to Connected Commerce Strategies,"“This research confirms what we’ve seen firsthand—OOH is no longer just about visibility, it’s about impact,” said Bill Rosenthal, President of Midnight Oil. “Brands want to reach consumers in moments that matter, close to where decisions are made.",https://www.globenewswire.com/news-release/2026/03/12/3255070/0/en/New-Research-Shows-Out-of-Home-Advertising-Is-Central-to-Connected-Commerce-Strategies.html,2026-03-12T19:55:47,new_campaign
GH,"What’s New in Google Ads for 2026 | by Marketing Proven | Feb, 2026 | Medium","This <strong>rolled out to all advertisers by Q3 2025</strong>, so you should already have access. If you’re running Search campaigns, it’s worth testing. But keep a close eye on your search terms report because the AI will cast a wider net than you might ...",https://medium.com/@marketingproven/whats-new-in-google-ads-for-2026-91639fb8a634,2026-02-18T12:01:01,new_campaign
GH,Google Ads for Beginners: Run Profitable PPC Campaigns in 2026,People on Google actively search for solutions products or services.You’re not interrupting their scroll; you’re appearing precisely when they need you .With advancements AI in-driven insights and automation running effective campaigns is becoming more intuitive making the 2026 perfect time for beginners dive to in and secure their piece of the digital pie .,https://www.digitalmarketingmaterial.com/google-ads-for-beginners-run-profitable-ppc-campaigns-in-2026/,2026-03-12T07:23:23,new_campaign
GH,Google Ads Strategy 2026: What Actually Matters (And What You Can Ignore) – Adffect,"Here is what matters for your Google Ads strategy 2026. If you want your ads to show up in these AI powered experiences, you need to be running <strong>broad match keyword targeting, Performance Max, or AI Max campaigns</strong>.",https://adffect.com/articles/google-ads-strategy-2026-what-actually-matters-and-what-you-can-ignore/,2026-03-02T06:32:55,new_campaign
GH,The Most Inspiring Ad Campaigns of Spring/Summer 2026,"<strong>Ad campaigns offer a perfect marriage of styling, set design, and some of the hottest talent around</strong>, making for some major imagery and casting contenders for the best ready-to-wear and accessories from the spring/summer 2026 collections in the ...",https://www.townandcountrymag.com/style/a70012644/spring-summer-2026-ad-campaigns/,2026-02-27T16:03:00,new_campaign
GH,Top 15 Google Ads Agencies in 2026 (Manually Reviewed),"Compare 15 top Google Ads agencies for 2026, selected for pipeline generation, CRO, offline conversion tracking, and revenue-driven campaign optimization.",https://newmedia.com/blog/top-google-ads-agencies,2026-03-13T08:11:17,new_campaign
Capital A,Creative Capital - Wikipedia,"<strong>In 2002, the organization launched their first Artist Retreat at Skowhegan School of Painting</strong>. This in-person meeting of artists and professionals became a core part of Creative Capital&#x27;s model, allowing for an exchange of ideas and as well as a platform to spark new connections within the ...",https://en.wikipedia.org/wiki/Creative_Capital,2026-03-06T02:31:25,new_campaign
Capital A,10 Best Crypto Marketing Agency Providers in 2026 (Web3 & Blockchain),"Agencies help you with these. Influencer marketing still works. But to get the best results, you need to work with influencers who know a lot about a specific area, like DeFi or GameFi. ... Staff Reporters at VentureBurn are a dedicated editorial team passionate about tracking the pulse of emerging technologies. Covering everything from crypto and AI to venture capital and startup innovation, our writers bring timely news, actionable insights, and in-depth guides to readers navigating the fast-moving tech landscape",https://ventureburn.com/best-crypto-marketing-agency/,2026-03-14T01:59:46,new_campaign
Capital A,Shamrock Capital Acquires Leading Gaming Agency Mutiny,"Investment to accelerate Mutiny&#x27;s growth and further strengthen its position as a leading gaming-focused creative agency · LOS ANGELES, <strong>Feb. 24, 2026</strong> /PRNewswire/ -- Shamrock Capital, a Los Angeles-based investment firm specializing in the ...",https://www.prnewswire.com/news-releases/shamrock-capital-acquires-leading-gaming-agency-mutiny-302695526.html,2026-02-24T13:00:00,new_campaign
Capital A,Shamrock Capital Acquires Creative Agency Mutiny,"<strong>Shamrock Capital</strong>, a Los Angeles-based investment firm focused on media, entertainment, communications, and related sectors, has acquired Mutiny, a creative agency specializing in connecting global publishers and brands with gaming audiences.",https://pulse2.com/shamrock-capital-acquires-creative-agency-mutiny/,2026-02-25T07:22:52,new_campaign
TriVision,The Best Social Media Video Formats for Increasing Engagement in 2026,"TriVision specializes in high-impact social media video production for brands, nonprofits, associations, tech companies, and government agencies across Washington, DC. ... • Short-form vertical social video • Branded storytelling videos • Motion graphics &amp; animation • Testimonial and interview production • Event and live video coverage • TikTok, Instagram, LinkedIn, and YouTube content packages • Social media content strategy and campaign planning · With over 30 years of experience in creative production, we help organizations turn messages into emotionally compelling stories that audiences want to watch.",https://trivision.com/uncategorized/best-social-media-video-formats-engagement-2026/,2026-02-27T21:01:36,new_campaign
TriVision,Why Experiential Marketing Is Winning in 2026 - TriVision,This evolution allows experiential campaigns to be optimized with the same rigor as digital—while delivering far deeper impact. Custom LED panels by TriVision at the Waldorf Astoria Hotel in DC,https://trivision.com/uncategorized/why-experiential-marketing-is-winning-in-2026/,2026-02-27T20:59:50,new_campaign
TriVision,How Video Production DC Powers Hybrid Events & Boosts Corporate Success - TriVision Studios,Corporate teams in Washington DC and Northern Virginia invest heavily in hybrid events — from leadership summits and product launches to training sessions and,https://trivisionstudios.com/how-video-production-dc-powers-hybrid-events-boosts-corporate-success/,2026-03-06T20:48:31,new_campaign
Imre,Imre selects Fred Hickman III as EVP to lead Account Services,"About Imre: Imre is a performance-driven creative agency that connects people to brands for life&#x27;s most important decisions. With roots 33 years deep in the worlds of digital, social, advertising and PR, Imre is now a full-service agency-of-record (AOR) supporting an impressive roster of accounts at all stages of the brand life cycle, including both HCP and DTC launches, led by a team of seasoned launch experts.",https://www.prnewswire.com/news-releases/imre-selects-fred-hickman-iii-as-evp-to-lead-account-services-302709195.html,2026-03-10T13:00:00,new_campaign
Imre,"Imre Appoints Fred Hickman III as Executive Vice President, Group Account Lead | citybiz","About Imre: Imre is a performance-driven creative agency that connects people to brands for life’s most important decisions. With roots 33 years deep in the worlds of digital, social, advertising and PR, Imre is now a full-service agency-of-record (AOR) supporting an impressive roster of accounts at all stages of the brand life cycle, including both HCP and DTC launches, led by a team of seasoned launch experts.",https://www.citybiz.co/article/816360/imre-appoints-fred-hickman-iii-as-executive-vice-president-group-account-lead/,2026-03-10T14:36:55,new_campaign
Imre,"Following Imre exit, Anna Kotis joins Calcium+Company as chief of advertising","Despite a shakeup in leadership throughout 2024, Imre matched its 2023 revenue of $55 million, maintained a staff of 250 and added three new clients — Calliditas Therapeutics AB, Ascendis, and J&amp;J Services. Before that, she was managing director at H4B Chelsea, where she spent nearly seven years in senior leadership roles, leading new product launches and innovation strategy for major healthcare brands.",https://www.mmm-online.com/news/anna-kotis-joins-calciumcompany-as-chief-of-advertising/,2026-03-05T14:29:30,new_campaign
DDB,"Kroger Selects McCann as New Creative Agency, Ending DDB Partnership - New York Today",Kroger&#x27;s decision to switch creative agencies from DDB New York to <strong>McCann</strong> reflects the grocery industry&#x27;s need for effective marketing strategies to attract and retain customers in a highly competitive landscape.,https://nationaltoday.com/us/ny/new-york/news/2026/02/20/kroger-selects-mccann-as-new-creative-agency-ending-ddb-partnership/,2026-02-21T00:31:02,new_campaign
DDB,Top 10 Advertising Agencies in India (2026) That Grow Brands,"For marketers who want a one-stop partner across TV, digital, and retail, DDB Mudra ranks high among creative advertising companies in India. Techeasify is a rising name from Surat with a practical focus on growth for startups and SMEs. The agency offers performance marketing, SEO, and social media built around measurable ROI.",https://techeasify.com/top-10-advertising-agencies-in-india/,2026-02-18T12:27:55,new_campaign
DDB,EXCLUSIVE: McCann Wins Kroger's US Creative Business,"Together, we are excited to launch a new brand platform and creative work that drives our business goals forward.” · Kroger’s move from DDB to McCann keeps the agency underneath the Omnicom umbrella, after the holding company completed its $13.5 billion acquisition of McCann’s former parent, IPG, in December.",https://www.adweek.com/agencies/exclusive-mccann-wins-krogers-us-creative-business/,2026-02-17T21:50:37,new_campaign
Littlefield Agency,10 Takeaways from Our 2026 Agency New Business Conference,"Sam Littlefield and Steve Roop from Littlefield Agency gave us a masterclass in creating and repurposing thought leadership content on Day 5, but the bigger lesson was that the format matters less than the consistency.",https://www.rswus.com/10-things-every-agency-owner-and-biz-dev-team-should-take-away-from-our-2026-conference/,2026-03-06T17:32:14,new_campaign
A+E Global Media,A+E Global Media’s Reinvention Push Kicks Off the 2026 Upfronts,"I think there’s a lot of commonality in terms of how we operate and what’s important to creators,” says Juliana Stock, president of marketing and digital for A+E Global Media. “Authenticity is incredibly important to them and it’s incredibly important to us. The program that we are launching is going to span marketing, digital sales, with creators leading broader brand storytelling across their social platforms, in addition to ours. And I think their audiences are important prospects. So that is absolutely one of the reasons–also, they’re incredibly creative, and we enjoy working with creative people.”",https://www.hollywoodreporter.com/business/business-news/ae-global-media-2026-upfront-stars-creators-1236520695/,2026-03-04T17:30:00,new_campaign
A+E Global Media,A+E Global Media Launches Brand Creative Studio Storyground,"A+E Global Media launched <strong>Storyground</strong>, a new creative studio that will collaborate with brands, partners and creators on multi-platform storytelling across linear, digital and social media.",https://www.thewrap.com/industry-news/business/ae-global-media-storyground-launch/,2026-03-04T18:08:08,new_campaign
A+E Global Media,"A+E Global Media Launches Storyground, a New Creative Studio","A+E Global Media wants to ramp up the work it does to help advertisers create bespoke content for its media properties. The company, jointly controlled by Disney and Hearst, is launching Storyground, a studio that aims to help advertisers create bespoke content for A+E outlets that could include History, A&amp;E and Lifetime, among other properties.",https://variety.com/2026/tv/news/ae-global-media-launches-storyground-creative-studio-1236678236/,2026-03-04T17:30:00,new_campaign
A+E Global Media,"A+E Global Media - Overview, News & Similar companies | ZoomInfo.com",Check out if A+E Global Media is spiking on competitors! Competitive Alert! Recent activity has been detected by your competitor Masked Content · Product Launch: Get notified when A+E Global Media launches new products,https://www.zoominfo.com/c/ae-global-media/1739242,2026-03-10T00:00:00,new_campaign
Highwire,The Best Marketing and Advertising Agencies in San Francisco [2026],How They’re Different: Highwire PR uses your short term and long term goals to develop a strategy that will sustain your company.,https://www.growthmarketingpro.com/top-digital-marketing-agencies-in-san-francisco/,2026-03-16T19:19:58,new_campaign
Highwire,10 Best Digital PR Agencies in 2026 | Thrive Agency,"(LCI) 5) Idea Grove 6) Impression Digital 7) Go Fish Digital 8) Highwire PR 9) JivePR + Digital 10) Ruder Finn · Headquarters: Arlington, Texas Employees: 150–200 Founded: 2005 Specialties: Digital PR (media outreach, press releases, brand mentions, influencer collabs, thought leadership, crisis management, social PR), link building, search engine optimization (SEO), pay-per-click (PPC) advertising, website design and development, content marketing, social media marketing, video production, conversion rate optimization (CRO), reputation management, eCommerce and Amazon marketing, franchise marketing",https://thriveagency.com/news/best-digital-pr-agencies/,2026-03-06T10:25:59,new_campaign
Highwire,10 Best PR Agencies for Startups and Small Businesses Compared in 2026 - Readability,Best for bootstrapped startups and smaller budgets: FameHero Best for funded startups ready for a larger agency: 5WPR Best for early-stage buzz and launch momentum: Firecracker PR Best for B2B SaaS and European tech startups: PRLab Best for mature B2B tech and SaaS brands: Walker Sands Best for complex technical storytelling: Highwire PR Best for venture-backed startup credibility: Sparkpr Best for international communications: Clarity Best for mission-driven consumer brands: No.,https://www.readability.com/10-best-pr-agencies-for-startups-and-small-businesses-compared-in-2026,2026-03-13T05:51:42,new_campaign
Carousel,Samsung Ads debuts home-screen CTV carousel,"The news: <strong>Samsung Ads</strong> launched an Immersive Carousel ad offering to help TV advertisers craft high-intent, engaging campaigns.",https://www.emarketer.com/content/samsung-ads-debuts-home-screen-ctv-carousel,2026-02-24T05:00:00,new_campaign
Carousel,Samsung Ads Launches Immersive Carousel Home Screen Ad Unit for High‑Impact Storytelling,"<strong>Samsung Ads</strong>, the advertising arm of Samsung Electronics’ media division, has launched an Immersive Carousel ad unit which enables advertisers on Samsung TV home screens to run ads with up to five separate tiles.",https://martechseries.com/sales-marketing/programmatic-buying/samsung-ads-launches-immersive-carousel-home-screen-ad-unit-for-high%E2%80%91impact-storytelling/,2026-02-24T13:49:04,new_campaign
Carousel,Samsung Ads rolls out Immersive Carousel home-screen format across Europe,"<strong>Samsung Ads</strong> has launched a new Immersive Carousel ad unit for Samsung TV home screens, allowing advertisers to run campaigns featuring up to five tiles within a single placement. The format is available across more than 70 million Samsung Smart ...",https://www.broadbandtvnews.com/2026/02/24/samsung-ads-rolls-out-immersive-carousel-home-screen-format-across-europe/,2026-02-25T13:17:05,new_campaign
Carousel,Samsung Ads’ smart TV carousel delivers for non-endemic brands - InternetRetailing,"Samsung Ads, the advertising arm of Samsung Electronics’ media division, has launched an Immersive Carousel ad unit which <strong>enables advertisers on Samsung TV home screens to run ads with up to five separate tiles</strong>.",https://internetretailing.net/samsung-ads-smart-tv-carousel-delivers-for-non-endemic-brands/,2026-02-24T11:44:20,new_campaign
Carousel,12 Instagram Carousel Ads Examples That Drive Conversions,"Explore 12 high-performing Instagram carousel ad examples with creative strategies, specs, and step-by-step setup guide from a Florida marketing strategist",https://actglobalmarketing.com/instagram-carousel-ads-examples/,2026-02-17T19:46:29,new_campaign
Mediabrands Content Studio,'Mediabrands' and 'Magna' on the chopping block as Omnicom merger bites - Mumbrella,"<strong>The move will retire the “Mediabrands” name in Australia</strong>, a brand originally developed under former CEO Henry Tajer, that covers both the centralised local operations — including services, finance, and HR — and serves as the parent entity ...",https://mumbrella.com.au/post-omnicom-shake-up-sees-ros-allison-depart-magna-917380,2026-03-12T01:59:50,new_campaign
Conscious Minds,Conscious Minds,Building a human connection between brands and culture,https://www.cm.studio/,2026-03-09T14:02:05,new_campaign
SOS,2025 inReach® SOS year in review | Garmin,"Garmin Response uses proprietary emergency handling software to manage each SOS alert and works with a global database of local first responders. During an SOS event, Garmin Response can initiate direct messaging between the inReach user and the responding rescue agency.",https://www.garmin.com/en-US/blog/outdoor/2025-inreach-sos-year-in-review/,2026-02-25T12:00:00,new_campaign
SOS,SOSi Wins Spot on $100M USSOUTHCOM Contract for Enhanced Domain Awareness Support,"This award builds on our years of experience engineering mission systems for OSINT collection and analysis and reflects our deep commitment to supporting SOUTHCOM’s evolving mission,” explained Julian Setian, president and CEO of SOSi and a 2026 Wash100 Award winner.",https://www.govconwire.com/articles/sosi-ussouthcom-enhanced-domain-awareness,2026-02-26T05:08:13,new_campaign
LocalEyes Video Production,Emmy-Winning Best Video Production Company | LocalEyes,"This capability is particularly valuable for enterprises needing product launches, employee testimonials, or event coverage across multiple markets simultaneously, eliminating travel costs and logistics headaches while maintaining quality control. LocalEyes Video Production’s track record speaks volumes about our excellence and reliability.",https://localeyesit.com/,2026-03-07T18:40:57,new_campaign
LocalEyes Video Production,#1 Video Production Company in Austin for B2B & Enterprise,Unified execution for agencies and brands in Austin. ... LocalEyes Austin Video Production specializes in business-driven video content. We don&#x27;t just shoot footage; we produce engaging videos and engaging content that connect with your audience.,https://localeyesit.com/best-video-production-company-austin/,2026-02-19T21:55:51,new_campaign
LocalEyes Video Production,Top 4 Commercial Video Production Companies - AD.JUST,"Los Angeles offers many production studios, but companies like AD.JUST Video Production, LocalEyes Video Production, Trendy Grandad, and Lemonlight are among the options businesses consider when planning commercial video campaigns.",https://adjustproduction.com/top-4-commercial-video-production-companies-in-los-angeles/,2026-03-13T04:43:35,new_campaign
LocalEyes Video Production,Top 20 Denver Video Production Companies - Mar 2026 Rankings | DesignRush,All agencies are evaluated on DesignRush for demonstrated expertise and authentic client reviews to support your decision. Certain placements are paid. ... We Produce Engaging Videos Around a Marketing Strategy That Delivers Business Results. We Produce Engaging Videos Around a Marketing Strategy That Delivers Business Results. Localeyes Video Production specializes in delivering exceptional quality and efficiency for brands seeking impact.,https://www.designrush.com/agency/video-production/colorado/denver,2026-03-13T00:00:00,new_campaign
LocalEyes Video Production,Top Video Production Companies in 2026,Comprehensive analysis done by DesignRush Agency Experts. ... We Produce Engaging Videos Around a Marketing Strategy That Delivers Business Results. We Produce Engaging Videos Around a Marketing Strategy That Delivers Business Results. Localeyes Video Production specializes in delivering exceptional quality and efficiency for brands seeking impact.,https://www.designrush.com/agency/video-production,2026-03-13T00:00:00,new_campaign
Swanson Studio,Oakley—Damian Lillard Enigma Ink | Swanson Studio,Swanson Studio partnered with Oakley to develop the creative concept and lead production for the <strong>Enigma Ink Signature Series</strong> campaign featuring NBA All-Star Damian Lillard. The idea centered around ink as a unifying thread across Lillard’s worlds.,https://www.swansonstudio.us/work/oakley-dame,2026-03-10T20:51:16,new_campaign
Swanson Studio,Oura Ring 4 | Swanson Studio,"Operating across production, capture ... assets. The result is a cohesive product launch campaign that positions the <strong>Oura Ring 4 Charging Case</strong> as essential infrastructure for life in motion....",https://www.swansonstudio.us/work/oura4,2026-03-09T21:42:40,new_campaign
Swanson Studio,Nike ACG—Caleb Olson Trail Race | Swanson Studio,"Swanson’s post production team managed retouching, color refinement and final image finishing across the campaign assets. The approach focused on preserving the natural atmosphere of the mountain environment while refining contrast, tonal depth and material clarity to ensure consistency across final deliverables. Operating as a standalone post production partner, Swanson Studio delivered high-end commercial retouching for the campaign imagery, supporting Nike ACG’s storytelling around performance, endurance and technical trail running.",https://www.swansonstudio.us/work/acg-olson,2026-03-09T22:23:05,new_campaign
Trailer Park Group,"Trailer Park Group - Overview, News & Similar companies | ZoomInfo.com","To understand the expertise behind their operations, you can Meet Trailer Park Group&#x27;s team. This global approach enables effective navigation of market dynamics and audience engagement strategies. Trailer Park Group competes with firms like Create Advertising, MRM, and Stagwell.",https://www.zoominfo.com/c/trailer-park-group/480878411,2026-02-21T00:00:00,new_campaign
Trailer Park Group,"Trailer Park Group | Company Profile - Revenue, Headcount, Tech Stack, Contacts","Founded in 1994 and based in Los Angeles, the company has expanded its operations globally, with studios in North America, Europe, and Asia-Pacific. It was recognized as the <strong>2022 Agency</strong> ...",https://bitscale.ai/directory/trailer-park-group,2026-02-24T23:44:37,new_campaign
Trailer Park Group,Trailer Park Group Sells Gaming Agency Mutiny Business | News & Events | Ropes & Gray LLP,"Trailer Park Group is an industry leader in entertainment marketing and content production spanning North America, Europe, and Asia-Pacific. Mutiny is an integrated creative agency focused solely on the gaming space.",https://www.ropesgray.com/en/news-and-events/news/2026/02/trailer-park-group-sells-gaming-agency-mutiny-business,2026-02-26T00:00:00,new_campaign
Trailer Park Group,Shamrock snaps up creative agency Mutiny | PE Hub,"If you do not receive this within five minutes, please try to sign in again. If the problem persists, please email: subscriptions@pei.group . ... <strong>Shamrock is acquiring the business from Trailer Park Group</strong>, which incubated the division in 2021.",https://www.pehub.com/shamrock-snaps-up-creative-agency-mutiny/,2026-02-24T13:45:27,new_campaign
DHD Films,Dallas College sets the scene for ‘Y’allywood’ with new virtual film soundstage,"That’s good news for residents, she said, calling film a “high-wage, low-barrier-of-entry” industry. She also said the city’s many corporate headquarters and other businesses need both internal video production and external branding. “A lot of the time, they’re hiring external agencies that are Dallas-based in order to do that,” she said. For Dallas-based partner DHD Films, which helped design and power the installation, the classroom serves as a workforce strategy and a teaching tool.",https://www.dallasnews.com/news/education/2026/02/16/dallas-college-texas-film-industry-job-training/,2026-02-17T17:19:50,new_campaign
1986 Studios,Carlos Lowenstein - 1986 Studios | LinkedIn,"The comedy centric commercial production company <strong>Thinking Machine</strong>, founded by the award-winning directing duo Docter Twins (Matthew Docter &amp; Jason Docter), has partnered with two new repping companies.",https://www.linkedin.com/in/carlos-lowenstein-80671a260/,2026-02-25T16:26:43,new_campaign
